Thana Name,District,Location,Crime Type,Date,Time
Cantonment,Lahore,"31.53134780389632,74.33676913955865",othercrimes,13/01/15,9:00:00
Cantonment,Lahore,"31.53540278188886,74.34092405482583",othercrimes,14/01/15,14:15:00
Cantonment,Lahore,"31.538437650593192,74.33624421817092",overspeeding,16/01/15,12:30:00
Cantonment,Lahore,"31.538416856986714,74.3362224128778",othercrimes,16/01/15,19:40:00
Cantonment,Lahore,"31.542436194019604,74.32974131140344",miscellaneous,15/01/15,19:55:00
Cantonment,Lahore,"31.53853044400056,74.33066952365193",cartheft,15/01/15,20:15:00
Cantonment,Lahore,"31.541294825936756,74.32797172888009",miscellaneous,17/01/15,20:15:00
Cantonment,Lahore,"31.541221586952826,74.32799248554981",armsordinanceact,17/01/15,20:20:00
Cantonment,Lahore,"31.54119889110129,74.32800521006459",armsordinanceact,17/01/15,20:25:00
Ravi Town,Lahore,"31.58860494710341,74.30503893798708",antinorcoticsact,01/01/15,2:45:00
Ravi Town,Lahore,"31.595618903859553,74.29562908011697",antinorcoticsact,01/01/15,0:05:00
Ravi Town,Lahore,"31.590845483307195,74.29879515633645",miscellaneous,01/01/15,19:45:00
Ravi Town,Lahore,"31.590414861241538,74.29378591083405",robbery,03/01/15,14:30:00
Ravi Town,Lahore,"31.58790549858976,74.29295129028674",armsordinanceact,06/01/15,14:15:00
Ravi Town,Lahore,"31.58721094706153,74.29270525893756",motorcycletheft,05/01/15,20:00:00
Ravi Town,Lahore,"31.592742674420393,74.29374836235876",rape,06/01/15,16:30:00
Ravi Town,Lahore,"31.600214522709617,74.29667540202938",armsordinanceact,06/01/15,16:00:00
Ravi Town,Lahore,"31.600144408487093,74.29723650241408",localgovernment,08/01/15,9:30:00
Ravi Town,Lahore,"31.59143372588843,74.30302572723826",motorcycletheft,05/01/15,12:00:00
Ravi Town,Lahore,"31.59120234848008,74.30123098316285",pricecontrol,08/01/15,13:15:00
Ravi Town,Lahore,"31.59316202983306,74.29851503103477",pricecontrol,08/01/15,12:30:00
Ravi Town,Lahore,"31.594570466983264,74.29767978991917",pricecontrol,08/01/15,13:30:00
Ravi Town,Lahore,"31.599664704525438,74.2978150582502",hurtpersonalfeud,09/01/15,16:00:00
Ravi Town,Lahore,"31.59630955095512,74.30027308985312",miscellaneous,09/01/15,22:55:00
Ravi Town,Lahore,"31.591125616541664,74.30076976383916",armsordinanceact,10/01/15,14:50:00
Ravi Town,Lahore,"31.591074374958083,74.30072296734683",motorcycletheft,09/01/15,11:00:00
Ravi Town,Lahore,"31.591100416174044,74.30050697506385",miscellaneous,10/01/15,23:15:00
Ravi Town,Lahore,"31.591100708816466,74.30061572717395",onewheeling,10/01/15,23:55:00
Ravi Town,Lahore,"31.601794801436743,74.29932775382365",miscellaneous,11/01/15,14:55:00
Ravi Town,Lahore,"31.60252275185056,74.299638539439",narcotics,11/01/15,15:55:00
Ravi Town,Lahore,"31.59527110839161,74.29530566767919",loudspeakeract,09/01/15,13:30:00
Ravi Town,Lahore,"31.598691210259904,74.29666073808689",telephoneact,12/01/15,17:15:00
Ravi Town,Lahore,"31.59781973242019,74.29924124015126",antinorcoticsact,13/01/15,0:20:00
Ravi Town,Lahore,"31.60239005206097,74.29928075059438",othercrimes,14/01/15,17:00:00
Ravi Town,Lahore,"31.588331713969247,74.29297427494991",narcotics,14/01/15,22:00:00
Ravi Town,Lahore,"31.586688232576254,74.29085710794861",miscellaneous,14/01/15,20:15:00
Ravi Town,Lahore,"31.586332674190455,74.29074108005189",miscellaneous,14/01/15,20:30:00
Ravi Town,Lahore,"31.58663762544757,74.29127284260338",miscellaneous,14/01/15,20:50:00
Ravi Town,Lahore,"31.59327742846867,74.30266230208512",antinorcoticsact,14/01/15,23:50:00
Ravi Town,Lahore,"31.59344470190394,74.30268317701679",nonfatalaccident,08/01/15,13:00:00
Ravi Town,Lahore,"31.58645019648335,74.29192220388408",miscellaneous,15/01/15,14:50:00
Ravi Town,Lahore,"31.586650717579637,74.29170761945852",miscellaneous,15/01/15,15:10:00
Ravi Town,Lahore,"31.5863568871813,74.2892243532763",bulgery,14/01/15,22:30:00
Ravi Town,Lahore,"31.590287322086102,74.29439468608999",bulgery,11/01/15,23:30:00
Ravi Town,Lahore,"31.58934139494268,74.30422309949881",loudspeakeract,09/01/15,13:15:00
Ravi Town,Lahore,"31.58620162507443,74.30572650601962",blindmurder,16/01/15,20:00:00
Ravi Town,Lahore,"31.58709674665903,74.30487700696982",motorcycletheft,14/01/15,16:30:00
Ravi Town,Lahore,"31.601834040689383,74.29847099170838",antinorcoticsact,17/01/15,5:50:00
Ravi Town,Lahore,"31.602272211994162,74.29950734653823",motorcycletheft,15/01/15,19:00:00
Wagha Town ,Lahore,"31.582935599552066,74.37930937929507",gambling,01/01/15,21:30:00
Wagha Town ,Lahore,"31.592612032428757,74.37482221087069",narcotics,01/01/15,20:30:00
Wagha Town ,Lahore,"31.59316039259667,74.37524498640036",gambling,01/01/15,22:20:00
Wagha Town ,Lahore,"31.593582775417733,74.37540640898385",narcotics,02/01/15,3:10:00
Wagha Town ,Lahore,"31.596334003979994,74.37734465229791",outragingthemodestyofwomen,11/12/15,6:30:00
Wagha Town ,Lahore,"31.59113388984011,74.37372030600156",narcotics,02/01/15,6:30:00
Wagha Town ,Lahore,"31.57898173896776,74.37098543086913",pricecontrol,02/01/15,0:00:00
Wagha Town ,Lahore,"31.584098859443117,74.3686399129329",narcotics,01/01/15,12:00:00
Wagha Town ,Lahore,"31.586039480316643,74.36889134967733",narcotics,02/01/15,0:55:00
Wagha Town ,Lahore,"31.596797754896482,74.37600005504679",motorcycletheft,04/01/15,21:00:00
Wagha Town ,Lahore,"31.585212600393767,74.37491177016571",othercrimes,05/01/15,18:30:00
Wagha Town ,Lahore,"31.581757701397184,74.37912848755424",othercrimes,07/01/15,0:00:00
Wagha Town ,Lahore,"31.592686637928622,74.37490801496858",narcotics,06/01/15,20:50:00
Wagha Town ,Lahore,"31.59246540250753,74.3741734580846",robbery,06/01/15,7:10:00
Wagha Town ,Lahore,"31.58991326550664,74.37752511465625",othercrimes,07/01/15,14:30:00
Wagha Town ,Lahore,"31.587224735507913,74.37556737357889",loudspeakeract,09/01/15,0:50:00
Wagha Town ,Lahore,"31.59370853239235,74.37614365184098",loudspeakeract,09/01/15,0:30:00
Wagha Town ,Lahore,"31.595878899794535,74.37862806678052",loudspeakeract,09/01/15,0:55:00
Wagha Town ,Lahore,"31.593193251528255,74.37476467485381",loudspeakeract,09/01/15,1:05:00
Wagha Town ,Lahore,"31.591952414748764,74.37480977691635",loudspeakeract,09/01/15,1:30:00
Wagha Town ,Lahore,"31.580912570563925,74.37336153747705",loudspeakeract,09/01/15,1:20:00
Wagha Town ,Lahore,"31.603379769264006,74.376015707393",kidnappingminors,07/01/15,2:00:00
Wagha Town ,Lahore,"31.6067107,74.3780927",robbery,10/01/15,16:50:00
Wagha Town ,Lahore,"31.586417280884497,74.37180467217014",loudspeakeract,10/01/15,22:45:00
Wagha Town ,Lahore,"31.5821089061435,74.36828558205752",othercrimes,12/01/15,3:00:00
Wagha Town ,Lahore,"31.579240198172144,74.36970812048406",armsordinanceact,12/01/15,21:40:00
Wagha Town ,Lahore,"31.57925249792056,74.3696905733899",armsordinanceact,11/01/15,23:50:00
Wagha Town ,Lahore,"31.57931204433623,74.36980905164611",miscellaneous,10/01/15,5:20:00
Wagha Town ,Lahore,"31.58176995616442,74.37592550065004",motorcycletheft,09/01/15,20:00:00
Wagha Town ,Lahore,"31.59702098153448,74.38308342023333",robbery,10/01/15,18:10:00
Wagha Town ,Lahore,"31.59698368207114,74.37741708160533",pricecontrol,13/01/15,14:30:00
Wagha Town ,Lahore,"31.588105642883114,74.3784342998611",narcotics,13/01/15,19:50:00
Wagha Town ,Lahore,"31.578764539159998,74.36780448836397",miscellaneous,10/01/15,19:20:00
Wagha Town ,Lahore,"31.58073587153374,74.37597618419859",pricecontrol,13/01/15,8:50:00
Wagha Town ,Lahore,"31.580817134847646,74.37591746263077",pricecontrol,13/01/15,9:00:00
Wagha Town ,Lahore,"31.580331,74.3797484",miscellaneous,11/01/15,22:45:00
Wagha Town ,Lahore,"31.580331,74.3797484",miscellaneous,11/01/15,22:00:00
Iqbal Town,Lahore,"31.538482981851292,74.264425659859",miscellaneous,02/01/15,13:00:00
Iqbal Town,Lahore,"31.538631719914687,74.2750399026804",miscellaneous,01/01/15,17:50:00
Iqbal Town,Lahore,"31.53876711759012,74.2643835071678",antinorcoticsact,05/01/15,1:00:00
Iqbal Town,Lahore,"31.54272385501559,74.27474697953217",loudspeakeract,02/01/15,13:25:00
Iqbal Town,Lahore,"31.53867035240384,74.26442654915526",overspeeding,06/01/15,0:00:00
Iqbal Town,Lahore,"31.538707343764187,74.26444029315742",miscellaneous,07/01/15,9:40:00
Iqbal Town,Lahore,"31.535643131997528,74.2778806241399",antinorcoticsact,06/01/15,11:10:00
Iqbal Town,Lahore,"31.540352318716764,74.2664814278964",loudspeakeract,09/01/15,13:05:00
Iqbal Town,Lahore,"31.53759051070168,74.2775198444209",othercrimes,06/01/15,5:46:00
Iqbal Town,Lahore,"31.53783989450657,74.25876706822696",blindmurder,10/01/15,2:30:00
Iqbal Town,Lahore,"31.540992925891114,74.25378485328348",blindmurder,13/01/15,8:30:00
Iqbal Town,Lahore,"31.536991491052916,74.27285105792231",blindmurder,13/01/15,13:30:00
Iqbal Town,Lahore,"31.543455634765966,74.27353712685886",othercrimes,07/01/15,7:00:00
Iqbal Town,Lahore,"31.543393336931832,74.27979465235931",gambling,13/01/15,23:55:00
Iqbal Town,Lahore,"31.54363733498583,74.2837793627706",narcotics,11/01/15,0:35:00
Iqbal Town,Lahore,"31.53861040041719,74.27359087674593",motorcycletheft,12/01/15,18:00:00
Iqbal Town,Lahore,"31.547996344498802,74.26828008242066",loudspeakeract,11/01/15,12:45:00
Iqbal Town,Lahore,"31.53736714850101,74.27260903465454",kidnapping,09/01/15,18:00:00
Iqbal Town,Lahore,"31.53844964523806,74.27528789860092",othercrimes,11/01/15,16:00:00
Iqbal Town,Lahore,"31.538683649512258,74.26436276148061",overspeeding,15/01/15,14:00:00
Wagha Town,Lahore,"31.502851855837804,74.38315062135658",miscellaneous,01/01/15,14:25:00
Wagha Town,Lahore,"31.496074410984544,74.38704577975273",antinorcoticsact,01/01/15,2:50:00
Wagha Town,Lahore,"31.496065664549285,74.3870963212649",miscellaneous,01/01/15,22:15:00
Wagha Town,Lahore,"31.49606815446355,74.3871022698482",othercrimes,01/01/15,22:15:00
Wagha Town,Lahore,"31.506844003744767,74.38103385529077",miscellaneous,04/01/15,11:45:00
Wagha Town,Lahore,"31.500975638193644,74.36658571617316",motorcycletheft,05/01/15,7:45:00
Wagha Town,Lahore,"31.496081544947067,74.38712207599878",robbery,07/01/15,15:42:00
Wagha Town,Lahore,"31.49601823604375,74.38708838921005",motorcycletheft,04/01/15,22:30:00
Wagha Town,Lahore,"31.48828793727811,74.41293661590925",cartheft,01/01/15,18:00:00
Wagha Town,Lahore,"31.48548504680334,74.4189989979061",attemptedmurder,04/01/15,1:30:00
Wagha Town,Lahore,"31.48549820334217,74.41903067580509",armsordinanceact,06/01/15,8:45:00
Wagha Town,Lahore,"31.522179433267382,74.37289747028306",othercrimes,08/01/15,3:00:00
Wagha Town,Lahore,"31.491798924623303,74.38756417190058",miscellaneous,08/01/15,23:35:00
Wagha Town,Lahore,"31.50124424965791,74.38283405658953",miscellaneous,08/01/15,23:25:00
Wagha Town,Lahore,"31.50427430138732,74.3834911356182",othercrimes,09/01/15,16:00:00
Wagha Town,Lahore,"31.494127585636782,74.4062545908232",loudspeakeract,09/01/15,13:15:00
Wagha Town,Lahore,"31.4878081747696,74.41181231073023",telephoneact,09/01/15,13:55:00
Wagha Town,Lahore,"31.497839452919667,74.40716423824811",miscellaneous,11/01/15,0:05:00
Wagha Town,Lahore,"31.496109355008574,74.40869652623518",loudspeakeract,12/01/15,0:15:00
Wagha Town,Lahore,"31.504458787544685,74.3824721421921",narcotics,12/01/15,18:50:00
Wagha Town,Lahore,"31.50444571128145,74.3824334167703",othercrimes,01/01/15,17:00:00
Wagha Town,Lahore,"31.506437924846743,74.37858251498311",motorcycletheft,13/01/15,22:00:00
Wagha Town,Lahore,"31.501466450418228,74.36729470375546",miscellaneous,12/01/15,19:55:00
Wagha Town,Lahore,"31.496546555102324,74.4012573838995",miscellaneous,13/01/15,17:25:00
Wagha Town,Lahore,"31.494632271579047,74.40462519944413",othercrimes,14/01/15,9:35:00
Wagha Town,Lahore,"31.487953637640434,74.41163342134016",miscellaneous,13/01/15,17:30:00
Wagha Town,Lahore,"31.48778841124229,74.41192832542725",miscellaneous,14/01/15,23:50:00
Wagha Town,Lahore,"31.491601362395304,74.41647161659341",kidnapping,07/01/15,16:00:00
Wagha Town,Lahore,"31.49212160811659,74.41631721158994",robbery,11/01/15,21:30:00
Wagha Town,Lahore,"31.49566475912087,74.4197164855193",motorcycletheft,11/01/15,20:00:00
Wagha Town,Lahore,"31.49573003740822,74.41140990838117",loudspeakeract,11/01/15,14:00:00
Ravi Town,Lahore,"31.58597380941018,74.30711341159714",armsordinanceact,01/01/15,0:30:00
Ravi Town,Lahore,"31.58585192674952,74.31096439100014",antinorcoticsact,01/01/15,0:45:00
Ravi Town,Lahore,"31.586114806361113,74.30731702222515",othercrimes,05/01/15,17:40:00
Ravi Town,Lahore,"31.5855384,74.3066194",narcotics,05/01/15,20:35:00
Ravi Town,Lahore,"31.5843325,74.3056399",armsordinanceact,07/01/15,17:30:00
Ravi Town,Lahore,"31.586013637004353,74.31112423841589",pricecontrol,08/01/15,18:25:00
Ravi Town,Lahore,"31.58601329922495,74.30963420198236",pricecontrol,08/01/15,18:35:00
Ravi Town,Lahore,"31.585220883199142,74.31270287656642",pricecontrol,08/01/15,19:55:00
Ravi Town,Lahore,"31.585956219680405,74.3069833567877",pricecontrol,12/01/15,14:00:00
Ravi Town,Lahore,"31.5855199,74.306258",gambling,14/01/15,21:40:00
Ravi Town,Lahore,"31.585401781557586,74.31279670332736",gambling,15/01/15,17:50:00
Ravi Town,Lahore,"31.590756607186552,74.31292991415127",antinorcoticsact,17/01/15,15:10:00
Ravi Town,Lahore,"31.587047094608987,74.30904588161312",antinorcoticsact,17/01/15,16:25:00
Nishtar Town,Lahore,"31.465676631306028,74.31174900110081",antinorcoticsact,31/12/15,11:05:00
Nishtar Town,Lahore,"31.465518166520567,74.31183797385528",antinorcoticsact,01/01/15,11:09:00
Nishtar Town,Lahore,"31.455174947033857,74.29888811009903",motorcycletheft,02/01/15,12:05:00
Nishtar Town,Lahore,"31.467945850364654,74.301454039971",attemptedmurder,01/01/15,20:00:00
Nishtar Town,Lahore,"31.46488633754843,74.31346680176314",othercrimes,01/01/15,12:00:00
Nishtar Town,Lahore,"31.45215288097056,74.29697478783918",robbery,03/01/15,12:30:00
Nishtar Town,Lahore,"31.453937254124646,74.29990496014418",robbery,02/01/15,15:15:00
Nishtar Town,Lahore,"31.455439024618656,74.30104031951088",robbery,02/01/15,19:00:00
Nishtar Town,Lahore,"31.46029986336946,74.30511094234583",bulgery,03/01/15,8:00:00
Nishtar Town,Lahore,"31.45670758701819,74.31353410425169",cartheft,02/01/15,19:35:00
Nishtar Town,Lahore,"31.453713895834227,74.30016575096961",motorcycletheft,04/01/15,16:30:00
Nishtar Town,Lahore,"31.455997029077484,74.29905204423592",carsnatching,06/01/15,7:15:00
Nishtar Town,Lahore,"31.460286184107193,74.30961362125312",othercrimes,06/01/15,14:16:00
Nishtar Town,Lahore,"31.4509640928716,74.30658981179646",armsordinanceact,08/01/15,21:30:00
Nishtar Town,Lahore,"31.45100078080037,74.30659126215775",miscellaneous,08/01/15,21:15:00
Nishtar Town,Lahore,"31.45538443775209,74.30509920656384",loudspeakeract,09/01/15,15:15:00
Nishtar Town,Lahore,"31.459063127302493,74.31401017614117",loudspeakeract,09/01/15,15:00:00
Nishtar Town,Lahore,"31.465304777151346,74.31238491911013",motorcycletheft,07/01/15,9:00:00
Nishtar Town,Lahore,"31.46869369114218,74.30417705191616",robbery,08/01/15,9:00:00
Nishtar Town,Lahore,"31.461256447409834,74.29975888821812",motorcycletheft,06/01/15,15:45:00
Nishtar Town,Lahore,"31.46421834652657,74.2997787234106",loudspeakeract,09/01/15,15:30:00
Nishtar Town,Lahore,"31.462154625010605,74.30998664548206",othercrimes,06/01/15,21:15:00
Nishtar Town,Lahore,"31.465164636413796,74.31273519784929",othercrimes,08/01/15,12:45:00
Nishtar Town,Lahore,"31.45154538742365,74.28916843830065",bulgery,10/01/15,8:00:00
Nishtar Town,Lahore,"31.458901791862466,74.30278712703479",miscellaneous,10/01/15,20:00:00
Nishtar Town,Lahore,"31.464283437795288,74.31140017966705",miscellaneous,10/01/15,19:45:00
Nishtar Town,Lahore,"31.464822695268158,74.31212948304552",loudspeakeract,10/01/15,20:40:00
Nishtar Town,Lahore,"31.45225966572064,74.29904932632304",miscellaneous,11/01/15,22:40:00
Nishtar Town,Lahore,"31.463276668551053,74.31059197662088",armsordinanceact,11/01/15,18:40:00
Nishtar Town,Lahore,"31.463586773904588,74.30912397386935",motorcycletheft,10/01/15,20:00:00
Nishtar Town,Lahore,"31.46489863527184,74.3058261668371",motorcycletheft,12/01/15,8:00:00
Nishtar Town,Lahore,"31.467437347663132,74.30697519527554",othercrimes,11/01/15,14:15:00
Nishtar Town,Lahore,"31.46489830877082,74.3120778774668",motorcycletheft,10/01/15,20:15:00
Nishtar Town,Lahore,"31.46384450372874,74.31611948027329",robbery,10/01/15,19:00:00
Nishtar Town,Lahore,"31.467391138632134,74.29871922431042",cartheft,09/01/15,14:30:00
Nishtar Town,Lahore,"31.457129827052622,74.30751797094506",bulgery,12/01/15,5:30:00
Nishtar Town,Lahore,"31.455036902441883,74.30077229933602",motorcycletheft,13/01/15,16:00:00
Nishtar Town,Lahore,"31.466652305782624,74.29948725128988",bulgery,13/01/15,14:30:00
Nishtar Town,Lahore,"31.46634573106833,74.29930308173087",robbery,13/01/15,12:30:00
Nishtar Town,Lahore,"31.46870195870723,74.29880223285397",othercrimes,14/01/15,14:00:00
Nishtar Town,Lahore,"31.4606838185957,74.29879675795527",telephoneact,04/01/15,12:01:00
Nishtar Town,Lahore,"31.45925451008876,74.30073520621485",robbery,14/01/15,18:30:00
Nishtar Town,Lahore,"31.4564300150147,74.30899829500866",bulgery,12/01/15,21:00:00
Nishtar Town,Lahore,"31.465856990592382,74.30938409407457",robbery,13/01/15,23:00:00
Nishtar Town,Lahore,"31.461196193772828,74.31595944754268",gambling,14/01/15,16:30:00
Nishtar Town,Lahore,"31.459701597240265,74.31109585341858",cartheft,14/01/15,9:00:00
Nishtar Town,Lahore,"31.46320900769379,74.3105606593129",motorcycletheft,14/01/15,17:30:00
Nishtar Town,Lahore,"31.454117415319992,74.30020220836568",miscellaneous,12/08/15,12:10:00
Nishtar Town,Lahore,"31.466403652531472,74.29934005950132",robbery,14/01/15,21:20:00
Nishtar Town,Lahore,"31.46119287960892,74.30052215246634",miscellaneous,12/01/15,13:00:00
Nishtar Town,Lahore,"31.455325494677716,74.29205371943212",loudspeakeract,16/01/15,15:00:00
Nishtar Town,Lahore,"31.457717032898245,74.30610171745441",chequedishonour,17/11/15,12:10:00
Nishtar Town,Lahore,"31.457284977069456,74.3075085849258",nonfatalaccident,16/01/15,21:00:00
Nishtar Town,Lahore,"31.461770343967242,74.30984479219926",loudspeakeract,16/01/15,14:50:00
Nishtar Town,Lahore,"31.46550496841343,74.3119236186105",motorcycletheft,15/01/15,18:45:00
Gulberg Town,Lahore,"31.519887316211356,74.31534145934756",miscellaneous,01/01/15,18:15:00
Gulberg Town,Lahore,"31.519912283453724,74.31523153005713",armsordinanceact,01/01/15,18:30:00
Gulberg Town,Lahore,"31.519891678452566,74.31533674338469",armsordinanceact,01/01/15,18:45:00
Gulberg Town,Lahore,"31.51935787164059,74.31523608864167",armsordinanceact,01/01/15,0:30:00
Gulberg Town,Lahore,"31.516806265334843,74.30860591931963",motorcycletheft,04/01/15,15:00:00
Gulberg Town,Lahore,"31.51611215768888,74.30627464413706",robbery,07/01/15,20:45:00
Gulberg Town,Lahore,"31.517325194961092,74.3053631883894",othercrimes,07/01/15,7:00:00
Gulberg Town,Lahore,"31.518449472762224,74.30489639264111",miscellaneous,03/01/15,15:55:00
Gulberg Town,Lahore,"31.518683482822297,74.30813539617522",motorcycletheft,02/01/15,22:00:00
Gulberg Town,Lahore,"31.51920046349394,74.3095946206523",narcotics,06/01/15,18:40:00
Gulberg Town,Lahore,"31.51595668488201,74.31087999401639",miscellaneous,09/01/15,14:40:00
Gulberg Town,Lahore,"31.516984612977406,74.31182297867642",robbery,07/01/15,20:05:00
Gulberg Town,Lahore,"31.517669998261084,74.3113154267228",miscellaneous,09/01/15,14:30:00
Gulberg Town,Lahore,"31.51843144995445,74.31117441512272",antinorcoticsact,10/01/15,0:05:00
Gulberg Town,Lahore,"31.51848572264476,74.30473997219757",bulgery,08/01/15,0:00:00
Gulberg Town,Lahore,"31.51850629500755,74.31126732168613",motorcycletheft,12/01/15,15:45:00
Gulberg Town,Lahore,"31.51859141556833,74.31123774930668",robbery,11/01/15,17:30:00
Gulberg Town,Lahore,"31.520328669296173,74.31047612450469",miscellaneous,11/01/15,18:35:00
Gulberg Town,Lahore,"31.51797929317018,74.31206797079933",motorcycletheft,09/01/15,16:00:00
